Date	Time	AI:2  Analog Input	MT2   Time
16-Mar-05	10:06:18	555.412	3493.874
16-Mar-05	10:06:19	555.338	3494.075
16-Mar-05	10:06:19	555.300	3494.275
16-Mar-05	10:06:19	555.250	3494.475
16-Mar-05	10:06:19	555.175	3494.675
16-Mar-05	10:06:19	555.138	3494.875
16-Mar-05	10:06:20	555.062	3495.075
16-Mar-05	10:06:20	555.013	3495.275
16-Mar-05	10:06:20	554.975	3495.475
16-Mar-05	10:06:20	554.925	3495.675
16-Mar-05	10:06:20	554.875	3495.875
16-Mar-05	10:06:21	554.825	3496.075
16-Mar-05	10:06:21	554.763	3496.274
16-Mar-05	10:06:21	554.737	3496.474
16-Mar-05	10:06:21	554.662	3496.674
16-Mar-05	10:06:21	554.612	3496.874
16-Mar-05	10:06:22	554.575	3497.074
16-Mar-05	10:06:22	554.525	3497.274
16-Mar-05	10:06:22	554.475	3497.474
16-Mar-05	10:06:22	554.425	3497.674
16-Mar-05	10:06:22	554.388	3497.874
16-Mar-05	10:06:23	554.338	3498.074
16-Mar-05	10:06:23	554.287	3498.274
16-Mar-05	10:06:23	554.237	3498.474
16-Mar-05	10:06:23	554.200	3498.674
16-Mar-05	10:06:23	554.175	3498.874
16-Mar-05	10:06:24	554.125	3499.074
16-Mar-05	10:06:24	554.075	3499.274
16-Mar-05	10:06:24	554.037	3499.474
16-Mar-05	10:06:24	553.987	3499.674
16-Mar-05	10:06:24	553.937	3499.874
16-Mar-05	10:06:25	553.888	3500.074
16-Mar-05	10:06:25	553.862	3500.274
16-Mar-05	10:06:25	553.825	3500.474
16-Mar-05	10:06:25	553.750	3500.674
16-Mar-05	10:06:25	553.725	3500.875
16-Mar-05	10:06:26	553.688	3501.075
16-Mar-05	10:06:26	553.638	3501.275
16-Mar-05	10:06:26	553.588	3501.475
16-Mar-05	10:06:26	553.563	3501.675
16-Mar-05	10:06:26	553.513	3501.875
16-Mar-05	10:06:27	553.500	3502.075
16-Mar-05	10:06:27	553.450	3502.275
16-Mar-05	10:06:27	553.425	3502.475
16-Mar-05	10:06:27	553.375	3502.675
16-Mar-05	10:06:27	553.350	3502.874
16-Mar-05	10:06:28	553.325	3503.074
16-Mar-05	10:06:28	553.312	3503.274
16-Mar-05	10:06:28	553.287	3503.474
16-Mar-05	10:06:28	553.263	3503.674
16-Mar-05	10:06:28	553.213	3503.874
16-Mar-05	10:06:29	553.213	3504.074
16-Mar-05	10:06:29	553.162	3504.274
16-Mar-05	10:06:29	553.162	3504.474
16-Mar-05	10:06:29	553.138	3504.674
16-Mar-05	10:06:29	553.125	3504.874
16-Mar-05	10:06:30	553.100	3505.074
16-Mar-05	10:06:30	553.075	3505.274
16-Mar-05	10:06:30	553.025	3505.474
16-Mar-05	10:06:30	553.025	3505.674
16-Mar-05	10:06:30	553.000	3505.874
16-Mar-05	10:06:31	552.950	3506.074
16-Mar-05	10:06:31	552.937	3506.274
16-Mar-05	10:06:31	552.912	3506.474
16-Mar-05	10:06:31	552.862	3506.674
16-Mar-05	10:06:31	552.838	3506.874
16-Mar-05	10:06:32	552.787	3507.074
16-Mar-05	10:06:32	552.763	3507.274
16-Mar-05	10:06:32	552.725	3507.475
16-Mar-05	10:06:32	552.675	3507.675
16-Mar-05	10:06:32	552.625	3507.875
16-Mar-05	10:06:33	552.600	3508.075
16-Mar-05	10:06:33	552.537	3508.275
16-Mar-05	10:06:33	552.487	3508.475
16-Mar-05	10:06:33	552.388	3508.675
16-Mar-05	10:06:33	552.375	3508.875
16-Mar-05	10:06:34	552.375	3509.075
16-Mar-05	10:06:34	552.375	3509.275
16-Mar-05	10:06:34	552.375	3509.474
16-Mar-05	10:06:34	552.300	3509.674
16-Mar-05	10:06:34	552.225	3509.874
16-Mar-05	10:06:35	552.162	3510.074
16-Mar-05	10:06:35	552.088	3510.274
16-Mar-05	10:06:35	552.025	3510.474
16-Mar-05	10:06:35	551.925	3510.674
16-Mar-05	10:06:35	551.850	3510.874
16-Mar-05	10:06:36	551.787	3511.074
16-Mar-05	10:06:36	551.688	3511.274
16-Mar-05	10:06:36	551.600	3511.474
16-Mar-05	10:06:36	551.500	3511.674
16-Mar-05	10:06:36	551.412	3511.874
16-Mar-05	10:06:37	551.313	3512.074
16-Mar-05	10:06:37	551.200	3512.274
16-Mar-05	10:06:37	551.088	3512.474
16-Mar-05	10:06:37	550.963	3512.674
16-Mar-05	10:06:37	550.825	3512.874
16-Mar-05	10:06:38	550.662	3513.074
16-Mar-05	10:06:38	550.563	3513.274
16-Mar-05	10:06:38	550.425	3513.474
16-Mar-05	10:06:38	550.263	3513.674
16-Mar-05	10:06:38	550.100	3513.874
16-Mar-05	10:06:39	549.912	3514.075
16-Mar-05	10:06:39	549.725	3514.275
16-Mar-05	10:06:39	549.513	3514.475
16-Mar-05	10:06:39	549.300	3514.675
16-Mar-05	10:06:39	549.088	3514.875
16-Mar-05	10:06:40	548.888	3515.075
16-Mar-05	10:06:40	548.625	3515.275
16-Mar-05	10:06:40	548.388	3515.475
16-Mar-05	10:06:40	548.150	3515.675
16-Mar-05	10:06:40	547.900	3515.875
16-Mar-05	10:06:41	547.662	3516.074
16-Mar-05	10:06:41	547.412	3516.274
16-Mar-05	10:06:41	547.150	3516.474
16-Mar-05	10:06:41	546.888	3516.674
16-Mar-05	10:06:41	546.662	3516.874
16-Mar-05	10:06:42	546.400	3517.074
16-Mar-05	10:06:42	546.138	3517.274
16-Mar-05	10:06:42	545.888	3517.474
16-Mar-05	10:06:42	545.625	3517.674
16-Mar-05	10:06:42	545.375	3517.874
16-Mar-05	10:06:43	545.112	3518.074
16-Mar-05	10:06:43	544.850	3518.274
16-Mar-05	10:06:43	544.600	3518.474
16-Mar-05	10:06:43	544.338	3518.674
16-Mar-05	10:06:43	544.100	3518.874
16-Mar-05	10:06:44	543.850	3519.074
16-Mar-05	10:06:44	543.588	3519.274
16-Mar-05	10:06:44	543.338	3519.474
16-Mar-05	10:06:44	543.075	3519.674
16-Mar-05	10:06:44	542.812	3519.874
16-Mar-05	10:06:45	542.562	3520.074
16-Mar-05	10:06:45	542.300	3520.274
16-Mar-05	10:06:45	542.050	3520.474
16-Mar-05	10:06:45	541.812	3520.675
16-Mar-05	10:06:45	541.537	3520.875
16-Mar-05	10:06:46	541.287	3521.075
16-Mar-05	10:06:46	541.025	3521.275
16-Mar-05	10:06:46	540.775	3521.475
16-Mar-05	10:06:46	540.513	3521.675
16-Mar-05	10:06:46	540.250	3521.875
16-Mar-05	10:06:47	540.000	3522.075
16-Mar-05	10:06:47	539.763	3522.275
16-Mar-05	10:06:47	539.513	3522.475
16-Mar-05	10:06:47	539.225	3522.674
16-Mar-05	10:06:47	538.987	3522.874
16-Mar-05	10:06:48	538.737	3523.074
16-Mar-05	10:06:48	538.475	3523.274
16-Mar-05	10:06:48	538.225	3523.474
16-Mar-05	10:06:48	537.963	3523.674
16-Mar-05	10:06:48	537.700	3523.874
16-Mar-05	10:06:49	537.450	3524.074
16-Mar-05	10:06:49	537.187	3524.274
16-Mar-05	10:06:49	536.937	3524.474
16-Mar-05	10:06:49	536.675	3524.674
16-Mar-05	10:06:49	536.425	3524.874
16-Mar-05	10:06:50	536.162	3525.074
16-Mar-05	10:06:50	535.875	3525.274
16-Mar-05	10:06:50	535.650	3525.474
16-Mar-05	10:06:50	535.362	3525.674
16-Mar-05	10:06:50	535.112	3525.874
16-Mar-05	10:06:51	534.850	3526.074
16-Mar-05	10:06:51	534.575	3526.274
16-Mar-05	10:06:51	534.312	3526.474
16-Mar-05	10:06:51	534.037	3526.674
16-Mar-05	10:06:51	533.775	3526.874
16-Mar-05	10:06:52	533.525	3527.074
16-Mar-05	10:06:52	533.263	3527.275
16-Mar-05	10:06:52	533.000	3527.475
16-Mar-05	10:06:52	532.725	3527.675
16-Mar-05	10:06:52	532.463	3527.875
16-Mar-05	10:06:53	532.213	3528.075
16-Mar-05	10:06:53	531.925	3528.275
16-Mar-05	10:06:53	531.675	3528.475
16-Mar-05	10:06:53	531.388	3528.675
16-Mar-05	10:06:53	531.162	3528.875
16-Mar-05	10:06:54	530.875	3529.075
16-Mar-05	10:06:54	530.612	3529.274
16-Mar-05	10:06:54	530.362	3529.474
16-Mar-05	10:06:54	530.100	3529.674
16-Mar-05	10:06:54	529.825	3529.874
16-Mar-05	10:06:55	529.562	3530.074
16-Mar-05	10:06:55	529.312	3530.274
16-Mar-05	10:06:55	529.050	3530.474
16-Mar-05	10:06:55	528.787	3530.674
16-Mar-05	10:06:55	528.537	3530.874
16-Mar-05	10:06:56	528.250	3531.074
16-Mar-05	10:06:56	527.987	3531.274
16-Mar-05	10:06:56	527.763	3531.474
16-Mar-05	10:06:56	527.475	3531.674
16-Mar-05	10:06:56	527.213	3531.874
16-Mar-05	10:06:57	526.987	3532.074
16-Mar-05	10:06:57	526.725	3532.274
16-Mar-05	10:06:57	526.437	3532.474
16-Mar-05	10:06:57	526.187	3532.674
16-Mar-05	10:06:57	525.925	3532.874
16-Mar-05	10:06:58	525.662	3533.074
16-Mar-05	10:06:58	525.412	3533.274
16-Mar-05	10:06:58	525.150	3533.474
16-Mar-05	10:06:58	524.888	3533.674
16-Mar-05	10:06:58	524.638	3533.875
16-Mar-05	10:06:59	524.375	3534.075
16-Mar-05	10:06:59	524.112	3534.275
16-Mar-05	10:06:59	523.862	3534.475
16-Mar-05	10:06:59	523.600	3534.675
16-Mar-05	10:06:59	523.312	3534.875
16-Mar-05	10:07:00	523.062	3535.075
16-Mar-05	10:07:00	522.800	3535.275
16-Mar-05	10:07:00	522.537	3535.475
16-Mar-05	10:07:00	522.287	3535.675
16-Mar-05	10:07:00	522.025	3535.874
16-Mar-05	10:07:01	521.763	3536.074
16-Mar-05	10:07:01	521.513	3536.274
16-Mar-05	10:07:01	521.275	3536.474
16-Mar-05	10:07:01	520.987	3536.674
16-Mar-05	10:07:01	520.763	3536.874
16-Mar-05	10:07:02	520.500	3537.074
16-Mar-05	10:07:02	520.237	3537.274
16-Mar-05	10:07:02	519.987	3537.474
16-Mar-05	10:07:02	519.725	3537.674
16-Mar-05	10:07:02	519.487	3537.874
16-Mar-05	10:07:03	519.213	3538.074
16-Mar-05	10:07:03	518.950	3538.274
16-Mar-05	10:07:03	518.713	3538.474
16-Mar-05	10:07:03	518.450	3538.674
16-Mar-05	10:07:03	518.225	3538.874
16-Mar-05	10:07:04	517.963	3539.074
16-Mar-05	10:07:04	517.700	3539.274
16-Mar-05	10:07:04	517.450	3539.474
16-Mar-05	10:07:04	517.187	3539.674
16-Mar-05	10:07:04	516.925	3539.874
16-Mar-05	10:07:05	516.675	3540.074
16-Mar-05	10:07:05	516.437	3540.274
16-Mar-05	10:07:05	516.175	3540.475
16-Mar-05	10:07:05	515.937	3540.675
16-Mar-05	10:07:05	515.688	3540.875
16-Mar-05	10:07:06	515.425	3541.075
16-Mar-05	10:07:06	515.162	3541.275
16-Mar-05	10:07:06	514.912	3541.475
16-Mar-05	10:07:06	514.675	3541.675
16-Mar-05	10:07:06	514.412	3541.875
16-Mar-05	10:07:07	514.162	3542.075
16-Mar-05	10:07:07	513.925	3542.275
16-Mar-05	10:07:07	513.662	3542.475
16-Mar-05	10:07:07	513.412	3542.674
16-Mar-05	10:07:07	513.150	3542.874
16-Mar-05	10:07:08	512.888	3543.074
16-Mar-05	10:07:08	512.650	3543.274
16-Mar-05	10:07:08	512.375	3543.474
16-Mar-05	10:07:08	512.088	3543.674
16-Mar-05	10:07:08	511.925	3543.874
16-Mar-05	10:07:09	511.663	3544.074
16-Mar-05	10:07:09	511.413	3544.274
16-Mar-05	10:07:09	511.150	3544.474
16-Mar-05	10:07:09	510.888	3544.674
16-Mar-05	10:07:09	510.638	3544.874
16-Mar-05	10:07:10	510.375	3545.074
16-Mar-05	10:07:10	510.138	3545.274
16-Mar-05	10:07:10	509.888	3545.474
16-Mar-05	10:07:10	509.625	3545.674
16-Mar-05	10:07:10	509.388	3545.874
16-Mar-05	10:07:11	509.138	3546.074
16-Mar-05	10:07:11	508.900	3546.274
16-Mar-05	10:07:11	508.638	3546.474
16-Mar-05	10:07:11	508.375	3546.674
16-Mar-05	10:07:11	508.150	3546.874
16-Mar-05	10:07:12	507.888	3547.074
16-Mar-05	10:07:12	507.650	3547.275
16-Mar-05	10:07:12	507.400	3547.475
16-Mar-05	10:07:12	507.163	3547.675
16-Mar-05	10:07:12	506.900	3547.875
16-Mar-05	10:07:13	506.663	3548.075
16-Mar-05	10:07:13	506.413	3548.275
16-Mar-05	10:07:13	506.150	3548.475
16-Mar-05	10:07:13	505.913	3548.675
16-Mar-05	10:07:13	505.725	3548.875
16-Mar-05	10:07:14	505.475	3549.075
16-Mar-05	10:07:14	505.237	3549.274
16-Mar-05	10:07:14	504.975	3549.474
16-Mar-05	10:07:14	504.737	3549.674
16-Mar-05	10:07:14	504.487	3549.874
16-Mar-05	10:07:15	504.250	3550.074
16-Mar-05	10:07:15	504.013	3550.274
16-Mar-05	10:07:15	503.750	3550.474
16-Mar-05	10:07:15	503.513	3550.674
16-Mar-05	10:07:15	503.288	3550.874
16-Mar-05	10:07:16	503.025	3551.074
16-Mar-05	10:07:16	502.788	3551.274
16-Mar-05	10:07:16	502.550	3551.474
16-Mar-05	10:07:16	502.288	3551.674
16-Mar-05	10:07:16	502.062	3551.874
16-Mar-05	10:07:17	501.825	3552.074
16-Mar-05	10:07:17	501.562	3552.274
16-Mar-05	10:07:17	501.325	3552.474
16-Mar-05	10:07:17	501.087	3552.674
16-Mar-05	10:07:17	500.862	3552.874
16-Mar-05	10:07:18	500.625	3553.074
16-Mar-05	10:07:18	500.362	3553.274
16-Mar-05	10:07:18	500.125	3553.474
16-Mar-05	10:07:18	499.888	3553.674
16-Mar-05	10:07:18	499.663	3553.875
16-Mar-05	10:07:19	499.425	3554.075
16-Mar-05	10:07:19	499.188	3554.275
16-Mar-05	10:07:19	498.950	3554.475
16-Mar-05	10:07:19	498.712	3554.675
16-Mar-05	10:07:19	498.462	3554.875
16-Mar-05	10:07:20	498.250	3555.075
16-Mar-05	10:07:20	497.987	3555.275
16-Mar-05	10:07:20	497.775	3555.475
16-Mar-05	10:07:20	497.513	3555.675
16-Mar-05	10:07:20	497.275	3555.874
16-Mar-05	10:07:21	497.050	3556.074
16-Mar-05	10:07:21	496.812	3556.274
16-Mar-05	10:07:21	496.575	3556.474
16-Mar-05	10:07:21	496.362	3556.674
16-Mar-05	10:07:21	496.100	3556.874
16-Mar-05	10:07:22	495.888	3557.074
16-Mar-05	10:07:22	495.663	3557.274
16-Mar-05	10:07:22	495.425	3557.474
16-Mar-05	10:07:22	495.187	3557.674
16-Mar-05	10:07:22	494.950	3557.874
16-Mar-05	10:07:23	494.737	3558.074
16-Mar-05	10:07:23	494.500	3558.274
16-Mar-05	10:07:23	494.263	3558.474
16-Mar-05	10:07:23	494.038	3558.674
16-Mar-05	10:07:23	493.800	3558.874
16-Mar-05	10:07:24	493.612	3559.074
16-Mar-05	10:07:24	493.350	3559.274
16-Mar-05	10:07:24	493.112	3559.474
16-Mar-05	10:07:24	492.900	3559.674
16-Mar-05	10:07:24	492.638	3559.874
16-Mar-05	10:07:25	492.425	3560.074
16-Mar-05	10:07:25	492.200	3560.274
16-Mar-05	10:07:25	491.962	3560.475
16-Mar-05	10:07:25	491.725	3560.675
16-Mar-05	10:07:25	491.487	3560.875
16-Mar-05	10:07:26	491.250	3561.075
16-Mar-05	10:07:26	491.013	3561.275
16-Mar-05	10:07:26	490.775	3561.475
16-Mar-05	10:07:26	490.550	3561.675
16-Mar-05	10:07:26	490.312	3561.875
16-Mar-05	10:07:27	490.050	3562.075
16-Mar-05	10:07:27	489.837	3562.275
16-Mar-05	10:07:27	489.575	3562.474
16-Mar-05	10:07:27	489.337	3562.674
16-Mar-05	10:07:27	489.125	3562.874
16-Mar-05	10:07:28	488.875	3563.074
16-Mar-05	10:07:28	488.638	3563.274
16-Mar-05	10:07:28	488.400	3563.474
16-Mar-05	10:07:28	488.163	3563.674
16-Mar-05	10:07:28	487.925	3563.874
16-Mar-05	10:07:29	487.687	3564.074
16-Mar-05	10:07:29	487.450	3564.274
16-Mar-05	10:07:29	487.237	3564.474
16-Mar-05	10:07:29	487.013	3564.674
16-Mar-05	10:07:29	486.775	3564.874
16-Mar-05	10:07:30	486.538	3565.074
16-Mar-05	10:07:30	486.300	3565.274
16-Mar-05	10:07:30	486.087	3565.474
16-Mar-05	10:07:30	485.850	3565.674
16-Mar-05	10:07:30	485.612	3565.874
16-Mar-05	10:07:31	485.400	3566.074
16-Mar-05	10:07:31	485.163	3566.274
16-Mar-05	10:07:31	484.950	3566.474
16-Mar-05	10:07:31	484.725	3566.674
16-Mar-05	10:07:31	484.513	3566.874
16-Mar-05	10:07:32	484.275	3567.075
16-Mar-05	10:07:32	484.038	3567.275
16-Mar-05	10:07:32	483.825	3567.475
16-Mar-05	10:07:32	483.612	3567.675
16-Mar-05	10:07:32	483.375	3567.875
16-Mar-05	10:07:33	483.138	3568.075
16-Mar-05	10:07:33	482.900	3568.275
16-Mar-05	10:07:33	482.663	3568.475
16-Mar-05	10:07:33	482.425	3568.675
16-Mar-05	10:07:33	482.225	3568.875
16-Mar-05	10:07:34	481.987	3569.074
16-Mar-05	10:07:34	481.775	3569.274
16-Mar-05	10:07:34	481.513	3569.474
16-Mar-05	10:07:34	481.300	3569.674
16-Mar-05	10:07:34	481.062	3569.874
16-Mar-05	10:07:35	480.825	3570.074
16-Mar-05	10:07:35	480.600	3570.274
16-Mar-05	10:07:35	480.388	3570.474
16-Mar-05	10:07:35	480.150	3570.674
16-Mar-05	10:07:35	479.937	3570.874
16-Mar-05	10:07:36	479.700	3571.074
16-Mar-05	10:07:36	479.462	3571.274
16-Mar-05	10:07:36	479.250	3571.474
16-Mar-05	10:07:36	479.013	3571.674
16-Mar-05	10:07:36	478.800	3571.874
16-Mar-05	10:07:37	478.575	3572.074
16-Mar-05	10:07:37	478.362	3572.274
16-Mar-05	10:07:37	478.125	3572.474
16-Mar-05	10:07:37	477.913	3572.674
16-Mar-05	10:07:37	477.675	3572.874
16-Mar-05	10:07:38	477.462	3573.074
16-Mar-05	10:07:38	477.225	3573.274
16-Mar-05	10:07:38	477.013	3573.474
16-Mar-05	10:07:38	476.775	3573.675
16-Mar-05	10:07:38	476.575	3573.875
16-Mar-05	10:07:39	476.337	3574.075
16-Mar-05	10:07:39	476.100	3574.275
16-Mar-05	10:07:39	475.962	3574.475
16-Mar-05	10:07:39	475.750	3574.675
16-Mar-05	10:07:39	475.513	3574.875
16-Mar-05	10:07:40	475.275	3575.075
16-Mar-05	10:07:40	475.063	3575.275
16-Mar-05	10:07:40	474.825	3575.475
16-Mar-05	10:07:40	474.612	3575.674
16-Mar-05	10:07:40	474.400	3575.874
16-Mar-05	10:07:41	474.188	3576.074
16-Mar-05	10:07:41	473.975	3576.274
16-Mar-05	10:07:41	473.763	3576.474
16-Mar-05	10:07:41	473.563	3576.674
16-Mar-05	10:07:41	473.325	3576.874
16-Mar-05	10:07:42	473.112	3577.074
16-Mar-05	10:07:42	472.900	3577.274
16-Mar-05	10:07:42	472.687	3577.474
16-Mar-05	10:07:42	472.475	3577.674
16-Mar-05	10:07:42	472.263	3577.874
16-Mar-05	10:07:43	471.600	3578.479
16-Mar-05	10:07:43	471.562	3578.520
16-Mar-05	10:07:43	471.437	3578.680
16-Mar-05	10:07:43	471.225	3578.880
16-Mar-05	10:07:44	471.013	3579.080
16-Mar-05	10:07:44	470.800	3579.280
16-Mar-05	10:07:44	470.587	3579.480
16-Mar-05	10:07:44	470.375	3579.680
16-Mar-05	10:07:45	469.725	3580.275
16-Mar-05	10:07:45	469.675	3580.316
