611	84.4
611	84.6
610.8	84.8
610.8	85
610.8	85.2
610.6	85.4
610.5	85.6
610.5	85.8
610.5	86
610.3	86.2
610.2	86.4
610.1	86.6
610.1	86.8
610	87
609.8	87.2
609.8	87.4
609.8	87.6
609.7	87.8
609.6	88
609.4	88.2
609.4	88.4
609.3	88.6
609.2	88.8
609.2	89
609.1	89.2
609	89.4
608.9	89.6
608.9	89.8
608.7	90
608.7	90.2
608.5	90.4
608.5	90.6
608.4	90.8
608.2	91
608.1	91.2
608.1	91.4
607.9	91.6
607.9	91.8
607.7	92
607.7	92.2
607.6	92.4
607.4	92.6
607.4	92.8
607.3	93
607.2	93.2
607	93.4
607	93.6
606.9	93.8
606.7	94
606.6	94.2
606.6	94.4
606.6	94.6
606.5	94.8
606.3	95
606.3	95.2
606.3	95.4
606	95.6
605.9	95.8
605.9	96
605.8	96.2
605.6	96.4
605.6	96.6
605.5	96.8
605.4	97
605.3	97.2
605.3	97.4
605.1	97.6
605.1	97.8
604.9	98
604.9	98.2
604.9	98.4
604.7	98.6
604.6	98.8
604.6	99
604.5	99.2
604.3	99.4
604.2	99.6
604.2	99.8
604.1	100
604	100.2
604	100.4
603.8	100.6
603.7	100.8
603.6	101
603.6	101.2
603.4	101.4
603.4	101.6
603.2	101.8
603.2	102
603.2	102.2
602.9	102.4
602.9	102.6
602.9	102.8
602.7	103
602.6	103.2
602.5	103.4
602.5	103.6
602.4	103.8
602.2	104
602.2	104.2
602.1	104.4
602	104.6
601.8	104.8
601.8	105
601.6	105.2
601.6	105.4
601.4	105.6
601.4	105.8
601.3	106
601.2	106.2
601	106.4
601	106.6
600.9	106.8
600.8	107
600.7	107.2
600.7	107.4
600.6	107.6
600.3	107.8
600.3	108
600.3	108.2
600.1	108.4
600	108.6
600	108.8
599.8	109
599.7	109.2
599.6	109.4
599.6	109.6
599.4	109.8
599.3	110
599.2	110.2
599.2	110.4
599	110.6
598.9	110.8
598.7	111
598.7	111.2
598.6	111.4
598.5	111.6
598.5	111.8
598.3	112
598.1	112.2
598	112.4
598	112.6
597.9	112.8
597.7	113
597.6	113.2
597.6	113.4
597.5	113.6
597.3	113.8
597.2	114
597.2	114.2
597	114.4
596.9	114.6
596.7	114.8
596.7	115
596.6	115.2
596.4	115.4
596.4	115.6
596.3	115.8
596.1	116
595.9	116.2
595.9	116.4
595.8	116.6
595.7	116.8
595.5	117
595.5	117.2
595.3	117.4
595.2	117.6
595	117.8
595	118
