Date	Time	AI:2  Analog Input	MT2   Time
16-Mar-05	09:38:06	495.112	1801.772
16-Mar-05	09:38:06	494.875	1801.972
16-Mar-05	09:38:07	494.650	1802.172
16-Mar-05	09:38:07	494.413	1802.372
16-Mar-05	09:38:07	494.200	1802.572
16-Mar-05	09:38:07	493.962	1802.751
16-Mar-05	09:38:07	493.750	1802.951
16-Mar-05	09:38:08	493.513	1803.151
16-Mar-05	09:38:08	493.275	1803.351
16-Mar-05	09:38:08	493.050	1803.551
16-Mar-05	09:38:08	492.837	1803.751
16-Mar-05	09:38:08	492.600	1803.951
16-Mar-05	09:38:09	492.362	1804.151
16-Mar-05	09:38:09	492.125	1804.351
16-Mar-05	09:38:09	491.913	1804.573
16-Mar-05	09:38:09	491.675	1804.773
16-Mar-05	09:38:09	491.437	1804.973
16-Mar-05	09:38:10	491.200	1805.173
16-Mar-05	09:38:10	490.962	1805.373
16-Mar-05	09:38:10	490.763	1805.573
16-Mar-05	09:38:10	490.525	1805.773
16-Mar-05	09:38:10	490.288	1805.973
16-Mar-05	09:38:11	490.075	1806.172
16-Mar-05	09:38:11	489.837	1806.372
16-Mar-05	09:38:11	489.600	1806.572
16-Mar-05	09:38:11	489.362	1806.772
16-Mar-05	09:38:11	489.125	1806.972
16-Mar-05	09:38:12	488.888	1807.172
16-Mar-05	09:38:12	488.675	1807.372
16-Mar-05	09:38:12	488.450	1807.572
16-Mar-05	09:38:12	488.237	1807.772
16-Mar-05	09:38:12	488.000	1807.972
16-Mar-05	09:38:13	487.737	1808.172
16-Mar-05	09:38:13	487.525	1808.372
16-Mar-05	09:38:13	487.288	1808.572
16-Mar-05	09:38:13	487.050	1808.772
16-Mar-05	09:38:13	486.837	1808.972
16-Mar-05	09:38:14	486.600	1809.172
16-Mar-05	09:38:14	486.388	1809.372
16-Mar-05	09:38:14	486.163	1809.551
16-Mar-05	09:38:14	485.925	1809.751
16-Mar-05	09:38:14	485.712	1809.951
16-Mar-05	09:38:15	485.475	1810.151
16-Mar-05	09:38:15	485.237	1810.351
16-Mar-05	09:38:15	485.025	1810.551
16-Mar-05	09:38:15	484.788	1810.751
16-Mar-05	09:38:15	484.575	1810.951
16-Mar-05	09:38:16	484.337	1811.173
16-Mar-05	09:38:16	484.125	1811.373
16-Mar-05	09:38:16	483.888	1811.573
16-Mar-05	09:38:16	483.663	1811.773
16-Mar-05	09:38:16	483.425	1811.973
16-Mar-05	09:38:17	483.212	1812.173
16-Mar-05	09:38:17	482.975	1812.373
16-Mar-05	09:38:17	482.737	1812.573
16-Mar-05	09:38:17	482.525	1812.772
16-Mar-05	09:38:17	482.288	1812.972
16-Mar-05	09:38:18	482.075	1813.172
16-Mar-05	09:38:18	481.862	1813.372
16-Mar-05	09:38:18	481.625	1813.572
16-Mar-05	09:38:18	481.400	1813.772
16-Mar-05	09:38:18	481.187	1813.972
16-Mar-05	09:38:19	480.975	1814.172
16-Mar-05	09:38:19	480.763	1814.372
16-Mar-05	09:38:19	480.525	1814.572
16-Mar-05	09:38:19	480.288	1814.772
16-Mar-05	09:38:19	480.075	1814.972
16-Mar-05	09:38:20	479.862	1815.172
16-Mar-05	09:38:20	479.650	1815.372
16-Mar-05	09:38:20	479.438	1815.572
16-Mar-05	09:38:20	479.225	1815.772
16-Mar-05	09:38:20	478.987	1815.972
16-Mar-05	09:38:21	478.788	1816.151
16-Mar-05	09:38:21	478.575	1816.351
16-Mar-05	09:38:21	478.362	1816.551
16-Mar-05	09:38:21	478.125	1816.751
16-Mar-05	09:38:21	477.913	1816.951
16-Mar-05	09:38:22	477.700	1817.151
16-Mar-05	09:38:22	477.487	1817.351
16-Mar-05	09:38:22	477.275	1817.551
16-Mar-05	09:38:22	477.062	1817.773
16-Mar-05	09:38:22	476.850	1817.973
16-Mar-05	09:38:23	476.612	1818.173
16-Mar-05	09:38:23	476.425	1818.373
16-Mar-05	09:38:23	476.187	1818.573
16-Mar-05	09:38:23	475.975	1818.773
16-Mar-05	09:38:23	475.775	1818.973
16-Mar-05	09:38:24	475.563	1819.173
16-Mar-05	09:38:24	475.325	1819.372
16-Mar-05	09:38:24	475.112	1819.572
16-Mar-05	09:38:24	474.900	1819.772
16-Mar-05	09:38:24	474.663	1819.972
16-Mar-05	09:38:25	474.500	1820.172
16-Mar-05	09:38:25	474.312	1820.372
16-Mar-05	09:38:25	474.100	1820.572
16-Mar-05	09:38:25	473.888	1820.772
16-Mar-05	09:38:25	473.675	1820.972
16-Mar-05	09:38:26	473.462	1821.172
16-Mar-05	09:38:26	473.250	1821.372
16-Mar-05	09:38:26	473.038	1821.572
16-Mar-05	09:38:26	472.825	1821.772
16-Mar-05	09:38:26	472.638	1821.972
16-Mar-05	09:38:27	472.425	1822.172
16-Mar-05	09:38:27	472.212	1822.372
16-Mar-05	09:38:27	472.000	1822.572
16-Mar-05	09:38:27	471.788	1822.751
16-Mar-05	09:38:27	471.575	1822.951
16-Mar-05	09:38:28	471.362	1823.151
16-Mar-05	09:38:28	471.163	1823.351
16-Mar-05	09:38:28	470.950	1823.551
16-Mar-05	09:38:28	470.737	1823.751
16-Mar-05	09:38:28	470.550	1823.951
16-Mar-05	09:38:29	470.337	1824.151
16-Mar-05	09:38:29	470.125	1824.373
16-Mar-05	09:38:29	469.913	1824.573
16-Mar-05	09:38:29	469.725	1824.773
16-Mar-05	09:38:29	469.513	1824.973
16-Mar-05	09:38:30	469.300	1825.173
16-Mar-05	09:38:30	469.087	1825.373
16-Mar-05	09:38:30	468.875	1825.573
16-Mar-05	09:38:30	468.687	1825.773
16-Mar-05	09:38:30	468.475	1825.972
16-Mar-05	09:38:31	468.263	1826.172
16-Mar-05	09:38:31	468.050	1826.372
16-Mar-05	09:38:31	467.837	1826.572
16-Mar-05	09:38:31	467.625	1826.772
16-Mar-05	09:38:31	467.437	1826.972
16-Mar-05	09:38:32	467.225	1827.172
16-Mar-05	09:38:32	467.013	1827.372
16-Mar-05	09:38:32	466.775	1827.572
16-Mar-05	09:38:32	466.587	1827.772
16-Mar-05	09:38:32	466.375	1827.972
16-Mar-05	09:38:33	466.163	1828.172
16-Mar-05	09:38:33	465.950	1828.372
16-Mar-05	09:38:33	465.725	1828.572
16-Mar-05	09:38:33	465.513	1828.772
16-Mar-05	09:38:33	465.325	1828.972
16-Mar-05	09:38:34	465.112	1829.172
16-Mar-05	09:38:34	464.900	1829.351
16-Mar-05	09:38:34	464.687	1829.551
16-Mar-05	09:38:34	464.475	1829.751
16-Mar-05	09:38:34	464.263	1829.951
16-Mar-05	09:38:35	464.075	1830.151
16-Mar-05	09:38:35	463.862	1830.351
16-Mar-05	09:38:35	463.650	1830.551
16-Mar-05	09:38:35	463.462	1830.751
16-Mar-05	09:38:35	463.250	1830.951
16-Mar-05	09:38:36	463.038	1831.173
16-Mar-05	09:38:36	462.825	1831.373
16-Mar-05	09:38:36	462.638	1831.573
16-Mar-05	09:38:36	462.425	1831.773
16-Mar-05	09:38:36	462.212	1831.973
16-Mar-05	09:38:37	462.025	1832.173
16-Mar-05	09:38:37	461.812	1832.373
16-Mar-05	09:38:37	461.625	1832.572
16-Mar-05	09:38:37	461.413	1832.772
16-Mar-05	09:38:37	461.225	1832.972
16-Mar-05	09:38:38	461.013	1833.172
16-Mar-05	09:38:38	460.825	1833.372
16-Mar-05	09:38:38	460.612	1833.572
16-Mar-05	09:38:38	460.425	1833.772
16-Mar-05	09:38:38	460.212	1833.972
16-Mar-05	09:38:39	460.000	1834.172
16-Mar-05	09:38:39	459.813	1834.372
16-Mar-05	09:38:39	459.600	1834.572
16-Mar-05	09:38:39	459.413	1834.772
16-Mar-05	09:38:39	459.225	1834.972
16-Mar-05	09:38:40	459.013	1835.172
16-Mar-05	09:38:40	458.825	1835.372
16-Mar-05	09:38:40	458.638	1835.572
16-Mar-05	09:38:40	458.425	1835.772
16-Mar-05	09:38:40	458.212	1835.951
16-Mar-05	09:38:41	458.025	1836.151
16-Mar-05	09:38:41	457.837	1836.351
16-Mar-05	09:38:41	457.625	1836.551
16-Mar-05	09:38:41	457.437	1836.751
16-Mar-05	09:38:41	457.250	1836.951
16-Mar-05	09:38:42	457.062	1837.151
16-Mar-05	09:38:42	456.850	1837.351
16-Mar-05	09:38:42	456.663	1837.551
16-Mar-05	09:38:42	456.450	1837.773
16-Mar-05	09:38:42	456.263	1837.973
16-Mar-05	09:38:43	456.075	1838.173
16-Mar-05	09:38:43	455.888	1838.373
16-Mar-05	09:38:43	455.687	1838.573
16-Mar-05	09:38:43	455.487	1838.773
16-Mar-05	09:38:43	455.288	1838.973
16-Mar-05	09:38:44	455.087	1839.173
16-Mar-05	09:38:44	454.888	1839.372
16-Mar-05	09:38:44	454.700	1839.572
16-Mar-05	09:38:44	454.513	1839.772
16-Mar-05	09:38:44	454.300	1839.972
16-Mar-05	09:38:45	454.112	1840.172
16-Mar-05	09:38:45	453.900	1840.372
16-Mar-05	09:38:45	453.712	1840.572
16-Mar-05	09:38:45	453.525	1840.772
16-Mar-05	09:38:45	453.337	1840.972
16-Mar-05	09:38:46	453.150	1841.172
16-Mar-05	09:38:46	452.962	1841.372
16-Mar-05	09:38:46	452.750	1841.572
16-Mar-05	09:38:46	452.562	1841.772
16-Mar-05	09:38:46	452.375	1841.972
16-Mar-05	09:38:47	452.187	1842.172
16-Mar-05	09:38:47	451.975	1842.372
16-Mar-05	09:38:47	451.812	1842.551
16-Mar-05	09:38:47	451.600	1842.751
16-Mar-05	09:38:47	451.413	1842.951
16-Mar-05	09:38:48	451.225	1843.151
16-Mar-05	09:38:48	451.013	1843.351
16-Mar-05	09:38:48	450.850	1843.551
16-Mar-05	09:38:48	450.638	1843.751
16-Mar-05	09:38:48	450.450	1843.951
16-Mar-05	09:38:49	450.263	1844.151
16-Mar-05	09:38:49	450.075	1844.373
16-Mar-05	09:38:49	449.875	1844.573
16-Mar-05	09:38:49	449.663	1844.773
16-Mar-05	09:38:49	449.475	1844.973
16-Mar-05	09:38:50	449.312	1845.173
16-Mar-05	09:38:50	449.100	1845.373
16-Mar-05	09:38:50	448.913	1845.573
16-Mar-05	09:38:50	448.725	1845.773
16-Mar-05	09:38:50	448.538	1845.972
16-Mar-05	09:38:51	448.350	1846.172
16-Mar-05	09:38:51	448.163	1846.372
16-Mar-05	09:38:51	447.975	1846.572
16-Mar-05	09:38:51	447.788	1846.772
16-Mar-05	09:38:51	447.600	1846.972
16-Mar-05	09:38:52	447.388	1847.172
16-Mar-05	09:38:52	447.225	1847.372
16-Mar-05	09:38:52	447.038	1847.572
16-Mar-05	09:38:52	446.850	1847.772
16-Mar-05	09:38:52	446.650	1847.972
16-Mar-05	09:38:53	446.462	1848.172
16-Mar-05	09:38:53	446.275	1848.372
16-Mar-05	09:38:53	446.063	1848.572
16-Mar-05	09:38:53	445.875	1848.772
16-Mar-05	09:38:53	445.712	1848.972
16-Mar-05	09:38:54	445.525	1849.151
16-Mar-05	09:38:54	445.337	1849.351
16-Mar-05	09:38:54	445.150	1849.551
16-Mar-05	09:38:54	444.962	1849.751
16-Mar-05	09:38:54	444.775	1849.951
16-Mar-05	09:38:55	444.587	1850.151
16-Mar-05	09:38:55	444.400	1850.351
16-Mar-05	09:38:55	444.212	1850.551
16-Mar-05	09:38:55	444.025	1850.751
16-Mar-05	09:38:55	443.837	1850.973
16-Mar-05	09:38:56	443.638	1851.173
16-Mar-05	09:38:56	443.450	1851.373
16-Mar-05	09:38:56	443.263	1851.573
16-Mar-05	09:38:56	443.075	1851.773
16-Mar-05	09:38:56	442.888	1851.973
16-Mar-05	09:38:57	442.700	1852.173
16-Mar-05	09:38:57	442.513	1852.373
16-Mar-05	09:38:57	442.300	1852.572
16-Mar-05	09:38:57	442.112	1852.772
16-Mar-05	09:38:57	441.925	1852.972
16-Mar-05	09:38:58	441.788	1853.172
16-Mar-05	09:38:58	441.600	1853.372
16-Mar-05	09:38:58	441.388	1853.572
16-Mar-05	09:38:58	441.200	1853.772
16-Mar-05	09:38:58	441.013	1853.972
16-Mar-05	09:38:59	440.825	1854.172
16-Mar-05	09:38:59	440.625	1854.372
16-Mar-05	09:38:59	440.437	1854.572
16-Mar-05	09:38:59	440.250	1854.772
16-Mar-05	09:38:59	440.062	1854.972
16-Mar-05	09:39:00	439.875	1855.172
16-Mar-05	09:39:00	439.687	1855.372
16-Mar-05	09:39:00	439.500	1855.572
16-Mar-05	09:39:00	439.312	1855.751
16-Mar-05	09:39:00	439.125	1855.951
16-Mar-05	09:39:01	438.937	1856.151
16-Mar-05	09:39:01	438.750	1856.351
16-Mar-05	09:39:01	438.562	1856.551
16-Mar-05	09:39:01	438.375	1856.751
16-Mar-05	09:39:01	438.187	1856.951
16-Mar-05	09:39:02	438.000	1857.151
16-Mar-05	09:39:02	437.812	1857.351
16-Mar-05	09:39:02	437.638	1857.573
16-Mar-05	09:39:02	437.450	1857.773
16-Mar-05	09:39:02	437.263	1857.973
16-Mar-05	09:39:03	437.075	1858.173
16-Mar-05	09:39:03	436.888	1858.373
16-Mar-05	09:39:03	436.700	1858.573
16-Mar-05	09:39:03	436.513	1858.773
16-Mar-05	09:39:03	436.350	1858.973
16-Mar-05	09:39:04	436.163	1859.172
16-Mar-05	09:39:04	436.000	1859.372
16-Mar-05	09:39:04	435.812	1859.572
16-Mar-05	09:39:04	435.612	1859.772
16-Mar-05	09:39:04	435.425	1859.972
16-Mar-05	09:39:05	435.237	1860.172
16-Mar-05	09:39:05	435.075	1860.372
16-Mar-05	09:39:05	434.888	1860.572
16-Mar-05	09:39:05	434.725	1860.772
16-Mar-05	09:39:05	434.538	1860.972
16-Mar-05	09:39:06	434.350	1861.172
16-Mar-05	09:39:06	434.163	1861.372
16-Mar-05	09:39:06	434.000	1861.572
16-Mar-05	09:39:06	433.800	1861.772
16-Mar-05	09:39:06	433.612	1861.972
16-Mar-05	09:39:07	433.425	1862.172
16-Mar-05	09:39:07	433.263	1862.372
16-Mar-05	09:39:07	433.075	1862.551
16-Mar-05	09:39:07	432.913	1862.751
16-Mar-05	09:39:07	432.725	1862.951
16-Mar-05	09:39:08	432.550	1863.151
16-Mar-05	09:39:08	432.337	1863.351
16-Mar-05	09:39:08	432.175	1863.551
16-Mar-05	09:39:08	431.987	1863.751
16-Mar-05	09:39:08	431.825	1863.951
16-Mar-05	09:39:09	431.638	1864.173
16-Mar-05	09:39:09	431.462	1864.373
16-Mar-05	09:39:09	431.275	1864.573
16-Mar-05	09:39:09	431.112	1864.773
16-Mar-05	09:39:09	430.925	1864.973
16-Mar-05	09:39:10	430.763	1865.173
16-Mar-05	09:39:10	430.587	1865.373
16-Mar-05	09:39:10	430.400	1865.573
16-Mar-05	09:39:10	430.212	1865.772
16-Mar-05	09:39:10	430.050	1865.972
16-Mar-05	09:39:11	429.888	1866.172
16-Mar-05	09:39:11	429.700	1866.372
16-Mar-05	09:39:11	429.525	1866.572
16-Mar-05	09:39:11	429.337	1866.772
16-Mar-05	09:39:11	429.175	1866.972
16-Mar-05	09:39:12	428.987	1867.172
16-Mar-05	09:39:12	428.825	1867.372
16-Mar-05	09:39:12	428.638	1867.572
16-Mar-05	09:39:12	428.462	1867.772
16-Mar-05	09:39:12	428.300	1867.972
16-Mar-05	09:39:13	428.112	1868.172
16-Mar-05	09:39:13	427.925	1868.372
16-Mar-05	09:39:13	427.763	1868.572
16-Mar-05	09:39:13	427.587	1868.772
16-Mar-05	09:39:13	427.400	1868.972
16-Mar-05	09:39:14	427.212	1869.151
16-Mar-05	09:39:14	427.050	1869.351
16-Mar-05	09:39:14	426.862	1869.551
16-Mar-05	09:39:14	426.700	1869.751
16-Mar-05	09:39:14	426.500	1869.951
16-Mar-05	09:39:15	426.337	1870.151
16-Mar-05	09:39:15	426.175	1870.351
16-Mar-05	09:39:15	425.987	1870.551
16-Mar-05	09:39:15	425.825	1870.773
